id,age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,product_name,promotion_usage,satisfaction_score
2093,25,Male,11603,Bachelor,West,Regular,rare,4165,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,5
2094,28,Female,28085,HighSchool,West,Regular,rare,10630,Clothing,Nike Sportswear Club T-shirt,0,5
2095,29,Female,34908,College,North,Gold,rare,11985,Health,Panadol Extra Tablets,1,6
2096,27,Male,21827,College,West,Regular,rare,7755,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
2097,26,Male,18956,HighSchool,East,Silver,occasional,6684,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
2098,30,Female,6654,HighSchool,West,Regular,rare,2220,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,4
2099,33,Female,5458,Bachelor,North,Regular,occasional,1789,Electronics,Apple iPhone 15 Pro,0,3
2100,31,Female,25483,College,North,Silver,occasional,8241,Books,Atomic Habits - James Clear,1,5
2101,29,Female,9182,HighSchool,South,Regular,occasional,3329,Clothing,Adidas Essentials Logo T-shirt,0,5
2102,32,Female,42715,College,West,Regular,rare,13758,Books,The Girl on the Train - Paula Hawkins,0,5
2103,34,Female,25589,HighSchool,East,Regular,occasional,6384,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,8
2104,29,Male,31855,College,East,Regular,frequent,9858,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
2105,32,Male,13243,Bachelor,East,Gold,rare,4306,Home,Panasonic Rice Cooker,0,7
2106,25,Male,11168,Masters,West,Regular,occasional,3798,Home,Sunhouse Rice Cooker,1,5
2107,29,Female,29921,Bachelor,West,Regular,frequent,11220,Food,Lay's Potato Chips - Classic Flavor,0,4
2108,28,Male,33525,Bachelor,South,Regular,rare,14245,Food,Cadbury Dairy Milk Chocolate Bar,1,5
2109,31,Male,21770,HighSchool,East,Regular,rare,8031,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,6
2110,32,Male,7279,College,West,Regular,rare,2401,Clothing,Adidas Essentials Logo T-shirt,0,4
2111,29,Male,35845,HighSchool,North,Regular,rare,14006,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,6
2112,27,Female,37297,HighSchool,East,Regular,occasional,11937,Health,Panadol Extra Tablets,0,5
2113,26,Male,24230,Bachelor,West,Silver,rare,8299,Home,Panasonic Blender,0,5
2114,31,Female,18663,HighSchool,West,Silver,occasional,5117,Food,Pringles Original Potato Crisps,1,5
2115,36,Female,9271,College,North,Silver,rare,2514,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
2116,26,Female,23441,Masters,West,Regular,frequent,9063,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
2117,28,Female,47219,College,North,Gold,rare,14473,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
2118,31,Male,28322,Bachelor,East,Regular,rare,10162,Food,Milka Alpine Milk Chocolate Bar,0,5
2119,28,Female,27832,Bachelor,East,Regular,rare,10476,Health,One A Day Men's/Women's Formula,1,5
2120,31,Male,39326,HighSchool,North,Silver,rare,13352,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,6
2121,30,Female,12859,College,South,Silver,rare,4838,Clothing,Adidas Essentials Logo T-shirt,0,5
2122,27,Male,48328,HighSchool,East,Silver,rare,23657,Books,The Silent Patient - Alex Michaelides,0,4
2123,34,Male,11672,College,West,Gold,frequent,4845,Food,Cadbury Dairy Milk Chocolate Bar,0,6
2124,34,Male,13564,College,West,Regular,rare,4641,Food,Cadbury Dairy Milk Chocolate Bar,1,5
2125,35,Male,18831,College,East,Gold,rare,6199,Health,One A Day Men's/Women's Formula,0,5
2126,36,Female,25350,HighSchool,West,Regular,frequent,6704,Clothing,Adidas Essentials Logo T-shirt,0,5
2127,28,Male,41611,HighSchool,North,Regular,frequent,16848,Clothing,Adidas Essentials Logo T-shirt,0,5
2128,28,Male,17128,College,West,Regular,rare,5485,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
2129,31,Female,38730,College,South,Silver,frequent,8543,Food,Lay's Potato Chips - Classic Flavor,0,7
2130,33,Male,30927,College,South,Regular,frequent,9764,Clothing,Adidas Essentials Logo T-shirt,0,6
2131,28,Male,41941,College,South,Regular,rare,15396,Books,How to Win Friends and Influence People - Dale Carnegie,1,6
2132,28,Female,45075,College,West,Regular,occasional,14041,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,4
2133,27,Male,31114,HighSchool,South,Regular,rare,10313,Books,Atomic Habits - James Clear,0,3
2134,37,Female,45778,College,East,Regular,frequent,17000,Clothing,Levi's Women's 501 Original Fit Jeans,0,8
2135,19,Male,42732,HighSchool,North,Silver,occasional,16012,Books,How to Win Friends and Influence People - Dale Carnegie,1,5
2136,29,Female,38980,HighSchool,East,Regular,rare,14064,Books,How to Win Friends and Influence People - Dale Carnegie,0,6
2137,30,Female,22284,College,North,Regular,frequent,7405,Food,Pringles Original Potato Crisps,0,5
2138,25,Female,7285,HighSchool,East,Regular,occasional,2535,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,4
2139,32,Female,27817,Bachelor,West,Silver,rare,10902,Books,Gone Girl - Gillian Flynn,0,5
2140,21,Female,20680,College,North,Regular,rare,7903,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,6
2141,34,Female,38481,HighSchool,East,Gold,rare,14406,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
2142,23,Male,32409,Masters,West,Silver,rare,8919,Food,Pringles Original Potato Crisps,0,5
2143,20,Male,37487,HighSchool,North,Silver,rare,12639,Electronics,Google Pixel 8,1,5
2144,27,Female,19408,College,West,Silver,frequent,5871,Food,Pringles Original Potato Crisps,0,5
2145,31,Male,49007,HighSchool,East,Gold,rare,19491,Books,The Silent Patient - Alex Michaelides,0,5
2146,27,Female,5680,Masters,West,Regular,rare,2043,Books,Atomic Habits - James Clear,0,4
2147,27,Female,22546,College,East,Regular,rare,10175,Food,Milka Alpine Milk Chocolate Bar,0,5
2148,31,Female,15658,HighSchool,East,Silver,rare,5286,Health,One A Day Men's/Women's Formula,1,6
2149,25,Female,9807,Bachelor,South,Regular,rare,2964,Health,Centrum Adults Multivitamin,1,6
2150,30,Male,22106,Masters,North,Regular,rare,9414,Food,Pringles Original Potato Crisps,1,6
2151,32,Male,17152,College,East,Regular,rare,6257,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
2152,37,Male,30763,HighSchool,West,Regular,frequent,8347,Clothing,Adidas Essentials Logo T-shirt,0,4
2153,32,Male,12190,College,South,Silver,rare,4374,Electronics,Apple iPhone 15 Pro,1,4
2154,38,Male,11858,College,East,Silver,rare,4655,Food,Oishi Prawn Crackers - Spicy Flavor,0,7
2155,32,Male,5759,HighSchool,North,Regular,rare,2383,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,4
2156,30,Female,34189,College,East,Silver,frequent,12281,Food,Milka Alpine Milk Chocolate Bar,1,7
2157,20,Male,42626,College,East,Regular,rare,14230,Books,The Silent Patient - Alex Michaelides,0,6
2158,25,Male,33650,College,West,Silver,frequent,13383,Books,The Silent Patient - Alex Michaelides,0,4
2159,29,Male,14990,Bachelor,South,Silver,occasional,4831,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,5
2160,33,Female,7733,Bachelor,East,Silver,rare,2201,Health,One A Day Men's/Women's Formula,0,3
2161,29,Female,20890,College,East,Regular,rare,5936,Electronics,Apple iPhone 15 Pro,0,5
2162,32,Male,37606,Bachelor,East,Regular,rare,12738,Home,Panasonic Blender,0,6
2163,25,Female,8924,HighSchool,West,Regular,rare,3078,Books,How to Win Friends and Influence People - Dale Carnegie,1,4
2164,29,Female,17029,College,North,Silver,frequent,7007,Electronics,Apple iPhone 15 Pro,0,5
2165,31,Male,45128,HighSchool,North,Silver,frequent,12851,Food,Milka Alpine Milk Chocolate Bar,0,4
2166,28,Male,46570,College,West,Regular,rare,16111,Food,Pringles Original Potato Crisps,0,7
2167,31,Female,15315,College,North,Regular,rare,5371,Books,Atomic Habits - James Clear,1,3
2168,27,Female,37009,HighSchool,North,Silver,occasional,13531,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,4
2169,32,Female,26250,College,West,Silver,rare,10267,Clothing,Nike Sportswear Club T-shirt,0,6
2170,30,Female,20286,Bachelor,West,Regular,rare,7207,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,2
2171,30,Male,35439,College,West,Regular,rare,10886,Electronics,Samsung Galaxy S24,0,5
2172,21,Male,5935,College,South,Regular,frequent,1561,Electronics,Apple iPhone 15 Pro,0,5
2173,27,Male,46818,College,North,Regular,rare,16355,Books,The Silent Patient - Alex Michaelides,0,5
2174,23,Female,36404,College,East,Regular,occasional,11736,Health,Panadol Extra Tablets,0,6
2175,23,Female,7639,Bachelor,West,Gold,occasional,2909,Books,Atomic Habits - James Clear,0,7
2176,28,Female,14359,Bachelor,South,Regular,frequent,4779,Food,Pringles Original Potato Crisps,1,5
2177,29,Male,11831,College,East,Regular,frequent,5270,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,4
2178,31,Male,8901,Bachelor,West,Regular,frequent,3936,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,6
2179,35,Female,21621,Masters,South,Regular,occasional,6712,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,4
2180,32,Female,20850,College,West,Regular,rare,6679,Food,Lay's Potato Chips - Classic Flavor,1,3
2181,35,Male,23599,College,West,Silver,occasional,9137,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
2182,28,Female,39489,College,East,Regular,occasional,14579,Books,Gone Girl - Gillian Flynn,1,3
2183,29,Male,18264,HighSchool,South,Silver,rare,6786,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
2184,35,Male,18238,HighSchool,West,Regular,rare,7749,Food,Pringles Original Potato Crisps,0,5
2185,30,Female,17235,Masters,West,Silver,rare,7356,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
2186,22,Female,33476,College,North,Regular,frequent,10231,Food,Cadbury Dairy Milk Chocolate Bar,1,5
2187,26,Female,45326,College,South,Regular,occasional,14999,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
2188,35,Female,48166,Bachelor,East,Silver,frequent,14632,Electronics,Google Pixel 8,1,5
2189,27,Male,38318,HighSchool,North,Regular,rare,11306,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,5
2190,31,Female,23187,Bachelor,East,Silver,rare,8443,Food,Lay's Potato Chips - Classic Flavor,0,5
2191,30,Male,44023,College,West,Silver,rare,13816,Food,Hershey's Milk Chocolate Bar,0,6
2192,28,Female,46548,College,West,Silver,rare,16695,Food,Milka Alpine Milk Chocolate Bar,0,7
2193,28,Male,25021,HighSchool,East,Silver,rare,8780,Food,Oishi Prawn Crackers - Spicy Flavor,1,7
2194,32,Male,44814,HighSchool,East,Regular,rare,15824,Books,The Silent Patient - Alex Michaelides,0,4
2195,31,Female,6603,Bachelor,West,Silver,frequent,2729,Food,Cadbury Dairy Milk Chocolate Bar,0,5
2196,36,Female,32000,Bachelor,East,Regular,rare,11110,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
2197,29,Male,45235,Masters,North,Regular,rare,14047,Books,The Silent Patient - Alex Michaelides,0,4
2198,26,Male,41139,Masters,South,Silver,occasional,13636,Health,Efferalgan Tablets,0,6
2199,31,Female,10749,College,West,Regular,frequent,3557,Food,Milka Alpine Milk Chocolate Bar,0,6
2200,33,Male,28387,Masters,North,Regular,frequent,9471,Clothing,Nike Sportswear Club T-shirt,0,6
2201,40,Male,18261,College,East,Regular,rare,6066,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
2202,28,Male,13550,College,East,Gold,frequent,4721,Books,The Girl on the Train - Paula Hawkins,0,5
2203,29,Female,30836,College,South,Regular,rare,11726,Health,Efferalgan Tablets,0,6
2204,34,Male,28642,HighSchool,South,Regular,rare,7565,Clothing,Adidas Essentials Logo T-shirt,0,7
2205,36,Male,6677,Bachelor,West,Regular,rare,1809,Beauty,Maybelline Fit Me Matte + Poreless Foundation,1,5
2206,27,Male,30628,College,West,Silver,occasional,9305,Clothing,Nike Sportswear Club T-shirt,0,6
2207,33,Male,42305,HighSchool,West,Regular,rare,15708,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,6
2208,27,Male,20129,College,East,Regular,rare,5646,Health,Centrum Adults Multivitamin,1,4
2209,26,Male,8183,HighSchool,North,Regular,rare,2722,Health,Centrum Adults Multivitamin,0,5
2210,33,Male,41708,Masters,East,Regular,frequent,16444,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
2211,30,Male,37276,College,South,Gold,occasional,12316,Books,Atomic Habits - James Clear,0,5
2212,32,Male,28402,HighSchool,North,Regular,rare,8569,Electronics,Apple iPhone 15 Pro,0,7
2213,27,Female,47590,College,West,Silver,occasional,15702,Health,Centrum Adults Multivitamin,0,4
2214,38,Male,32549,HighSchool,North,Regular,occasional,14210,Electronics,Samsung Galaxy S24,0,5
2215,33,Male,21584,HighSchool,East,Silver,rare,7686,Books,Atomic Habits - James Clear,0,4
2216,28,Female,44965,HighSchool,North,Regular,occasional,11347,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
2217,33,Female,31601,Bachelor,East,Regular,frequent,11815,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
2218,25,Male,16786,College,North,Regular,occasional,6002,Books,How to Win Friends and Influence People - Dale Carnegie,0,6
2219,29,Male,23477,College,East,Silver,rare,8060,Clothing,Adidas Essentials Logo T-shirt,0,4
2220,36,Female,11042,College,East,Gold,rare,3024,Food,Milka Alpine Milk Chocolate Bar,0,7
2221,29,Female,46602,HighSchool,South,Silver,frequent,15255,Books,The 7 Habits of Highly Effective People - Stephen Covey,1,3
2222,34,Female,19771,HighSchool,East,Silver,rare,8148,Food,Hershey's Milk Chocolate Bar,1,5
2223,29,Female,35019,College,East,Silver,rare,12089,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
2224,20,Male,31904,Bachelor,North,Silver,rare,11288,Beauty,Cerave Hydrating Facial Cleanser,0,5
2225,26,Male,10306,Masters,South,Regular,occasional,2898,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
2226,31,Male,24658,Bachelor,North,Regular,frequent,10359,Clothing,Adidas Essentials Logo T-shirt,1,4
2227,36,Male,45390,HighSchool,South,Regular,frequent,20951,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,5
2228,27,Female,32575,College,East,Regular,rare,15583,Beauty,Cetaphil Gentle Skin Cleanser,0,4
2229,31,Female,48040,HighSchool,East,Regular,occasional,15161,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,7
2230,26,Female,7656,Masters,South,Regular,frequent,2914,Food,Hershey's Milk Chocolate Bar,1,6
2231,25,Male,43176,College,North,Silver,occasional,13558,Books,How to Win Friends and Influence People - Dale Carnegie,1,5
2232,27,Female,17697,Bachelor,East,Regular,rare,6874,Books,The Girl on the Train - Paula Hawkins,0,4
2233,36,Female,17417,Bachelor,East,Silver,occasional,5690,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,7
2234,34,Male,49504,Bachelor,West,Regular,rare,13185,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
2235,33,Male,29682,Bachelor,East,Gold,rare,8982,Clothing,Adidas Essentials Logo T-shirt,0,5
2236,35,Male,7545,Bachelor,West,Silver,rare,2767,Home,Panasonic Rice Cooker,1,6
2237,28,Female,30005,College,South,Regular,rare,8723,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,6
2238,33,Female,7001,Bachelor,South,Gold,frequent,1602,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
2239,31,Female,28232,College,North,Regular,rare,10087,Food,Milka Alpine Milk Chocolate Bar,0,6
2240,25,Male,10527,College,North,Regular,occasional,2963,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
2241,26,Female,15255,Bachelor,West,Gold,occasional,5201,Electronics,Apple iPhone 15 Pro,0,5
2242,30,Male,27796,HighSchool,South,Gold,rare,9791,Clothing,Nike Sportswear Club T-shirt,0,4
2243,31,Female,18895,Masters,West,Gold,frequent,6836,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
2244,29,Male,49681,HighSchool,West,Silver,occasional,19428,Electronics,Samsung Galaxy S24,0,6
2245,26,Male,10874,HighSchool,South,Regular,rare,2443,Food,Cadbury Dairy Milk Chocolate Bar,0,5
2246,21,Male,41590,College,West,Regular,rare,17485,Beauty,Maybelline Fit Me Matte + Poreless Foundation,0,4
2247,32,Female,49363,Bachelor,East,Gold,occasional,18175,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
2248,29,Female,31478,Bachelor,East,Regular,occasional,11150,Health,Panadol Extra Tablets,0,7
2249,32,Male,27088,College,East,Regular,occasional,11225,Beauty,Cerave Hydrating Facial Cleanser,0,4
2250,23,Male,9042,College,West,Gold,occasional,3555,Electronics,Apple iPhone 15 Pro,1,4
2251,24,Male,26816,College,East,Silver,rare,7915,Clothing,Adidas Essentials Logo T-shirt,0,4
2252,30,Female,37882,Bachelor,East,Regular,rare,14961,Beauty,Cetaphil Gentle Skin Cleanser,0,6
2253,24,Female,23777,Masters,South,Regular,frequent,7191,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
2254,21,Male,28067,Bachelor,East,Regular,rare,9271,Books,Gone Girl - Gillian Flynn,0,5
2255,34,Female,22386,HighSchool,East,Regular,rare,8212,Food,Cadbury Dairy Milk Chocolate Bar,1,6
2256,34,Female,48942,Bachelor,East,Regular,occasional,16723,Books,Atomic Habits - James Clear,1,6
2257,25,Female,30505,Masters,North,Regular,occasional,11925,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,6
2258,29,Male,12994,College,West,Regular,rare,5875,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,4
2259,25,Male,17287,HighSchool,North,Silver,occasional,5962,Books,The Girl on the Train - Paula Hawkins,0,5
2260,31,Female,18000,Masters,East,Silver,occasional,5791,Electronics,Google Pixel 8,1,6
2261,30,Female,37095,HighSchool,East,Regular,rare,16511,Electronics,Google Pixel 8,0,5
2262,26,Male,40974,Masters,West,Regular,rare,16738,Books,The Silent Patient - Alex Michaelides,1,6
2263,27,Male,14780,College,North,Regular,occasional,2939,Food,Lay's Potato Chips - Classic Flavor,0,5
2264,25,Female,14377,HighSchool,North,Gold,rare,6176,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,6
2265,32,Female,40334,College,North,Regular,rare,9010,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,4
2266,33,Female,8538,Bachelor,South,Regular,rare,2822,Beauty,MAC Studio Fix Fluid SPF 15 Foundation,0,4
2267,32,Female,10179,Masters,West,Regular,rare,3584,Electronics,Google Pixel 8,1,7
2268,26,Male,26816,College,East,Silver,frequent,11568,Health,Centrum Adults Multivitamin,0,5
2269,22,Female,29189,Bachelor,West,Silver,occasional,10162,Food,Cadbury Dairy Milk Chocolate Bar,1,7
2270,32,Female,11957,College,South,Silver,occasional,4031,Clothing,Zara Women's Hi-Rise Skinny Jeans,1,4
2271,29,Male,23091,College,East,Regular,rare,6464,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,6
2272,30,Male,21421,HighSchool,North,Silver,occasional,6685,Clothing,Adidas Essentials Logo T-shirt,0,4
2273,35,Male,27954,Bachelor,East,Silver,frequent,11112,Health,Centrum Adults Multivitamin,0,4
2274,26,Female,25119,College,East,Regular,occasional,9907,Beauty,Cerave Hydrating Facial Cleanser,0,4
2275,35,Male,6890,College,North,Regular,rare,2772,Health,Efferalgan Tablets,0,4
2276,28,Male,28604,Bachelor,North,Regular,rare,8468,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,7
2277,27,Female,20366,Bachelor,South,Silver,occasional,6190,Home,Philips Blender,1,6
